JDCT ,   , X, Y, Z, VX, VY, VZ, LT, RG, RR,
*******************************************************************************
$$SOE
2457417.500000000, A.D. 2016-Jan-30 00:00:00.0000,  4.427637593999095E+05, -5.061252534045879E+05, -2.131038487193019E+06, -9.415651089112591E-01, -6.582928217437974E-01, -1.085538997357306E-01,  7.453890736644348E+00,  2.234620225602040E+06,  6.606055492500047E-02,
2457418.500000000, A.D. 2016-Jan-31 00:00:00.0000,  3.617825354821847E+05, -5.632365067710014E+05, -2.139955259276002E+06, -9.329852231625304E-01, -6.635719732502349E-01, -9.804791894103267E-02,  7.479225940774345E+00,  2.242215528722102E+06,  1.097255626182370E-01,
2457419.500000000, A.D. 2016-Feb-01 00:00:00.0000,  2.815597113020753E+05, -6.207545854998271E+05, -2.147953042316877E+06, -9.240525418023946E-01, -6.677271672808616E-01, -8.728251896130024E-02,  7.516905480374705E+00,  2.253511570515203E+06,  1.516732776838756E-01,
2457420.500000000, A.D. 2016-Feb-02 00:00:00.0000,  2.021202842405543E+05, -6.785835826580527E+05, -2.155011201309172E+06, -9.148937821007398E-01, -6.707874112154352E-01, -7.629726328880025E-02,  7.566393685580696E+00,  2.268347761195916E+06,  1.916320759405061E-01,
2457421.500000000, A.D. 2016-Feb-03 00:00:00.0000,  1.234781164261217E+05, -7.366307029653618E+05, -2.161112580000189E+06, -9.056399453988855E-01, -6.727961872301590E-01, -6.513347117289436E-02,  7.627086710243392E+00,  2.286543072243001E+06,  2.294014856015509E-01,
$$EOE
*******************************************************************************
Coordinate system description:

  Earth Mean Equator and Equinox of Reference Epoch

    Reference epoch: J2000.0
    xy-plane: plane of the Earth's mean equator at the reference epoch
    x-axis  : out along ascending node of instantaneous plane of the Earth's
              orbit and the Earth's mean equator at the reference epoch
    z-axis  : along the Earth mean north pole at the reference epoch

Symbol meaning  

    JDTDB    Epoch Julian Date, Barycentric Dynamical Time
      X      x-component of position vector (km)                               
      Y      y-component of position vector (km)                               
      Z      z-component of position vector (km)                               
      VX     x-component of velocity vector (km/sec)                           
      VY     y-component of velocity vector (km/sec)                           
      VZ     z-component of velocity vector (km/sec)                           
      LT     One-way down-leg Newtonian light-time (sec)                       
      RG     Range; distance from coordinate center (km)                       
      RR     Range-rate; radial velocity wrt coord. center (km/sec)            

States have been corrected for Newtonian light-time and relativistic stellar ab

 Computations by ...
     Solar System Dynamics Group, Horizons On-Line Ephemeris System
     4800 Oak Grove Drive, Jet Propulsion Laboratory
     Pasadena, CA  91109   USA
     Information: http://ssd.jpl.nasa.gov/
     Connect    : telnet://ssd.jpl.nasa.gov:6775  (via browser)
                  telnet ssd.jpl.nasa.gov 6775    (via command-line)
     Author     : Jon.Giorgini@jpl.nasa.gov
*******************************************************************************
